X;Explicit;Implicit
18,180043;20,000000;20,000000
18,199570;20,000000;20,000000
18,219098;20,000000;20,000000
18,238625;20,000000;20,000000
18,258153;20,000000;20,000000
18,277680;20,000000;20,000000
18,297208;20,000000;20,000000
18,316735;20,000000;20,000000
18,336262;20,000000;20,000000
18,355790;20,000000;20,000000
18,375317;20,000000;20,000000
18,394845;20,000000;20,000000
18,414372;20,000000;20,000000
18,433900;20,000000;20,000000
18,453427;20,000000;20,000000
18,472955;20,000000;20,000000
18,492482;20,000000;20,000000
18,512009;20,000000;20,000000
18,531537;20,000000;20,000000
18,551064;20,000000;20,000000
18,570592;20,000000;20,000000
18,590119;20,000000;20,000000
18,609647;20,000000;20,000000
18,629174;20,000000;20,000000
18,648701;20,000000;20,000000
18,668229;20,000000;20,000000
18,687756;20,000000;20,000000
18,707284;20,000000;20,000000
18,726811;20,000000;20,000000
18,746339;20,000000;20,000000
18,765866;20,000000;20,000000
18,785393;20,000000;20,000000
18,804921;20,000000;20,000000
18,824448;20,000000;20,000000
18,843976;20,000000;20,000000
18,863503;20,000000;20,000000
18,883031;20,000000;20,000000
18,902558;20,000000;20,000000
18,922086;20,000000;20,000000
18,941613;20,000000;20,000000
18,961140;20,000000;20,000000
18,980668;20,000000;20,000000
19,000195;20,000000;20,000000
19,019723;20,000000;20,000000
19,039250;20,000000;20,000000
19,058778;20,000000;20,000000
19,078305;20,000000;20,000000
19,097832;20,000000;20,000000
19,117360;20,000000;20,000000
19,136887;20,000000;20,000000
19,156415;20,000000;20,000000
19,175942;20,000000;20,000000
19,195470;20,000000;20,000000
19,214997;20,000000;20,000000
19,234525;20,000000;20,000000
19,254052;20,000000;20,000000
19,273579;20,000000;20,000000
19,293107;20,000000;20,000000
19,312634;20,000000;20,000000
19,332162;20,000000;20,000000
19,351689;20,000000;20,000000
19,371217;20,000000;20,000000
19,390744;20,000000;20,000000
19,410271;20,000000;20,000000
19,429799;20,000000;20,000000
19,449326;20,000000;20,000000
19,468854;20,000000;20,000000
19,488381;20,000000;20,000000
19,507909;20,000000;20,000000
19,527436;20,000000;20,000000
19,546963;20,000000;20,000000
19,566491;20,000000;20,000000
19,586018;20,000000;20,000000
19,605546;20,000000;20,000000
19,625073;20,000000;20,000000
19,644601;20,000000;20,000000
19,664128;20,000000;20,000000
19,683656;20,000000;20,000000
19,703183;20,000000;20,000000
19,722710;20,000000;20,000000
19,742238;20,000000;20,000000
19,761765;20,000000;20,000000
19,781293;20,000000;20,000000
19,800820;20,000000;20,000000
19,820348;20,000000;20,000000
19,839875;20,000000;20,000000
19,859402;20,000000;20,000000
19,878930;20,000000;20,000000
19,898457;20,000000;20,000000
19,917985;20,000000;20,000000
19,937512;20,000000;20,000000
19,957040;20,000000;20,000000
19,976567;20,000000;20,000000
19,996095;20,000000;20,000000
20,015622;20,000000;20,000000
20,035149;20,000000;20,000000
20,054677;20,000000;20,000000
20,074204;20,000000;20,000000
20,093732;20,000000;20,000000
20,113259;20,000000;20,000000
20,132787;20,000000;20,000000
20,152314;20,000000;20,000000
20,171841;20,000000;20,000000
20,191369;20,000000;20,000000
20,210896;20,000000;20,000000
20,230424;20,000000;20,000000
20,249951;20,000000;20,000000
20,269479;20,000000;20,000000
20,289006;20,000000;20,000000
20,308533;20,000000;20,000000
20,328061;20,000000;20,000000
20,347588;20,000000;20,000000
20,367116;20,000000;20,000000
20,386643;20,000000;20,000000
20,406171;20,000000;20,000000
20,425698;20,000000;20,000000
20,445226;20,000000;20,000000
20,464753;20,000000;20,000000
20,484280;20,000000;20,000000
20,503808;20,000000;20,000000
20,523335;20,000000;20,000000
20,542863;20,000000;20,000000
20,562390;20,000000;20,000000
20,581918;20,000000;20,000000
20,601445;20,000000;20,000000
20,620972;20,000000;20,000000
20,640500;20,000000;20,000000
20,660027;20,000000;20,000000
20,679555;20,000000;20,000000
20,699082;20,000000;20,000000
20,718610;20,000000;20,000000
20,738137;20,000000;20,000000
20,757665;20,000000;20,000000
20,777192;20,000000;20,000000
20,796719;20,000000;20,000000
20,816247;20,000000;20,000000
20,835774;20,000000;20,000000
20,855302;20,000000;20,000000
20,874829;20,000000;20,000000
20,894357;20,000000;20,000000
20,913884;20,000000;20,000000
20,933411;20,000000;20,000000
20,952939;20,000000;20,000000
20,972466;20,000000;20,000000
20,991994;20,000000;20,000000
21,011521;20,000000;20,000000
21,031049;20,000000;20,000000
21,050576;20,000000;20,000000
21,070103;20,000000;20,000000
21,089631;20,000000;20,000000
21,109158;20,000000;20,000000
21,128686;20,000000;20,000000
21,148213;20,000000;20,000000
21,167741;20,000000;20,000000
21,187268;20,000000;20,000000
21,206796;20,000000;20,000000
21,226323;20,000000;20,000000
21,245850;20,000000;20,000000
21,265378;20,000000;20,000000
21,284905;20,000000;20,000000
21,304433;20,000000;20,000000
21,323960;20,000000;20,000000
21,343488;20,000000;20,000000
21,363015;20,000000;20,000000
21,382542;20,000000;20,000000
21,402070;20,000000;20,000000
21,421597;20,000000;20,000000
21,441125;20,000000;20,000000
21,460652;20,000000;20,000000
21,480180;20,000000;20,000000
21,499707;20,000000;20,000000
21,519235;20,000000;20,000000
21,538762;20,000000;20,000000
21,558289;20,000000;20,000000
21,577817;20,000000;20,000000
21,597344;20,000000;20,000000
21,616872;20,000000;20,000000
21,636399;20,000000;20,000000
21,655927;20,000000;20,000000
21,675454;20,000000;20,000000
21,694981;20,000000;20,000000
21,714509;20,000000;20,000000
21,734036;20,000000;20,000000
21,753564;20,000000;20,000000
21,773091;20,000000;20,000000
21,792619;20,000000;20,000000
21,812146;20,000000;20,000000
21,831674;20,000000;20,000000
21,851201;20,000000;20,000000
21,870728;20,000000;20,000000
21,890256;20,000000;20,000000
21,909783;20,000000;20,000000
21,929311;20,000000;20,000000
21,948838;20,000000;20,000000
21,968366;20,000000;20,000000
21,987893;20,000000;20,000000
22,007420;20,000000;20,000000
22,026948;20,000000;20,000000
22,046475;20,000000;20,000000
22,066003;20,000000;20,000000
22,085530;20,000000;20,000000
22,105058;20,000000;20,000000
22,124585;20,000000;20,000000
22,144112;20,000000;20,000000
22,163640;20,000000;20,000000
22,183167;20,000000;20,000000
22,202695;20,000000;20,000000
22,222222;20,000000;20,000000
22,241750;20,000000;20,000000
22,261277;20,000000;20,000000
22,280805;20,000000;20,000000
22,300332;20,000000;20,000000
22,319859;20,000000;20,000000
22,339387;20,000000;20,000000
22,358914;20,000000;20,000000
22,378442;20,000000;20,000000
22,397969;20,000000;20,000000
22,417497;20,000000;20,000000
22,437024;20,000000;20,000000
22,456551;20,000000;20,000000
22,476079;20,000000;20,000000
22,495606;20,000000;20,000000
22,515134;20,000000;20,000000
22,534661;20,000000;20,000000
22,554189;20,000000;20,000000
22,573716;20,000000;20,000000
22,593244;20,000000;20,000000
22,612771;20,000000;20,000000
22,632298;20,000000;20,000000
22,651826;20,000000;20,000000
22,671353;20,000000;20,000000
22,690881;20,000000;20,000000
22,710408;20,000000;20,000000
22,729936;20,000000;20,000000
22,749463;20,000000;20,000000
22,768990;20,000000;20,000000
22,788518;20,000000;20,000000
22,808045;20,000000;20,000000
22,827573;20,000000;20,000000
22,847100;20,000000;20,000000
22,866628;20,000000;20,000000
22,886155;20,000000;20,000000
22,905682;20,000000;20,000000
22,925210;20,000000;20,000000
22,944737;20,000000;20,000000
22,964265;20,000000;20,000000
22,983792;20,000000;20,000000
23,003320;20,000000;20,000000
23,022847;20,000000;20,000000
23,042375;20,000000;20,000000
23,061902;20,000000;20,000000
23,081429;20,000000;20,000000
23,100957;20,000000;20,000000
23,120484;20,000000;20,000000
23,140012;20,000000;20,000000
23,159539;20,000000;20,000000
23,179067;20,000000;20,000000
23,198594;20,000000;20,000000
23,218121;20,000000;20,000000
23,237649;20,000000;20,000000
23,257176;20,000000;20,000000
23,276704;20,000000;20,000000
23,296231;20,000000;20,000000
23,315759;20,000000;20,000000
23,335286;20,000000;20,000000
23,354814;20,000000;20,000000
23,374341;20,000000;20,000000
23,393868;20,000000;20,000000
23,413396;20,000000;20,000000
23,432923;20,000000;20,000000
23,452451;20,000000;20,000000
23,471978;20,000000;20,000000
23,491506;20,000000;20,000000
23,511033;20,000000;20,000000
23,530560;20,000000;20,000000
23,550088;20,000000;20,000000
23,569615;20,000000;20,000000
23,589143;20,000000;20,000000
23,608670;20,000000;20,000000
23,628198;20,000000;20,000000
23,647725;20,000000;20,000000
23,667252;20,000000;20,000000
23,686780;20,000000;20,000000
23,706307;20,000000;20,000000
23,725835;20,000000;20,000000
23,745362;20,000000;20,000000
23,764890;20,000000;20,000000
23,784417;20,000000;20,000000
23,803945;20,000000;20,000000
23,823472;20,000000;20,000000
23,842999;20,000000;20,000000
23,862527;20,000000;20,000000
23,882054;20,000000;20,000000
23,901582;20,000000;20,000000
23,921109;20,000000;20,000000
23,940637;20,000000;20,000000
23,960164;20,000000;20,000000
23,979691;20,000000;20,000000
23,999219;20,000000;20,000000
24,018746;20,000000;20,000000
24,038274;20,000000;20,000000
24,057801;20,000000;20,000000
24,077329;20,000000;20,000000
24,096856;20,000000;20,000000
24,116384;20,000000;20,000000
24,135911;20,000000;20,000000
24,155438;20,000000;20,000000
24,174966;20,000000;20,000000
24,194493;20,000000;20,000000
24,214021;20,000000;20,000000
24,233548;20,000000;20,000000
24,253076;20,000000;20,000000
24,272603;20,000000;20,000000
24,292130;20,000000;20,000000
24,311658;20,000000;20,000000
24,331185;20,000000;20,000000
24,350713;20,000000;20,000000
24,370240;20,000000;20,000000
24,389768;20,000000;20,000000
24,409295;20,000000;20,000000
24,428822;20,000000;20,000000
24,448350;20,000000;20,000000
24,467877;20,000000;20,000000
24,487405;20,000000;20,000000
24,506932;20,000000;20,000000
24,526460;20,000000;20,000000
24,545987;20,000000;20,000000
24,565515;20,000000;20,000000
24,585042;20,000000;20,000000
24,604569;20,000000;20,000000
24,624097;20,000000;20,000000
24,643624;20,000000;20,000000
24,663152;20,000000;20,000000
24,682679;20,000000;20,000000
24,702207;20,000000;20,000000
24,721734;20,000000;20,000000
24,741261;20,000000;20,000000
24,760789;20,000000;20,000000
24,780316;20,000000;20,000000
24,799844;20,000000;20,000000
24,819371;20,000000;20,000000
24,838899;20,000000;20,000000
24,858426;20,000000;20,000000
24,877954;20,000000;20,000000
24,897481;20,000000;20,000000
24,917008;20,000000;20,000000
24,936536;20,000000;20,000000
24,956063;20,000000;20,000000
24,975591;20,000000;20,000000
24,995118;20,000000;20,000000
25,014646;20,000000;20,000000
25,034173;20,000000;20,000000
25,053700;20,000000;20,000000
25,073228;20,000000;20,000000
25,092755;20,000000;20,000000
25,112283;20,000000;20,000000
25,131810;20,000000;20,000000
25,151338;20,000000;20,000000
25,170865;20,000000;20,000000
25,190393;20,000000;20,000000
25,209920;20,000000;20,000000
25,229447;20,000000;20,000000
25,248975;20,000000;20,000000
25,268502;20,000000;20,000000
25,288030;20,000000;20,000000
25,307557;20,000000;20,000000
25,327085;20,000000;20,000000
25,346612;20,000000;20,000000
25,366139;20,000000;20,000000
25,385667;20,000000;20,000000
25,405194;20,000000;20,000000
25,424722;20,000000;20,000000
25,444249;20,000000;20,000000
25,463777;20,000000;20,000000
25,483304;20,000000;20,000000
25,502831;20,000000;20,000000
25,522359;20,000000;20,000000
25,541886;20,000000;20,000000
25,561414;20,000000;20,000000
25,580941;20,000000;20,000000
25,600469;20,000000;20,000000
25,619996;20,000000;20,000000
25,639524;20,000000;20,000000
25,659051;20,000000;20,000000
25,678578;20,000000;20,000000
25,698106;20,000000;20,000000
25,717633;20,000000;20,000000
25,737161;20,000000;20,000000
25,756688;20,000000;20,000000
25,776216;20,000000;20,000000
25,795743;20,000000;20,000000
25,815270;20,000000;20,000000
25,834798;20,000000;20,000000
25,854325;20,000000;20,000000
25,873853;20,000000;20,000000
25,893380;20,000000;20,000000
25,912908;20,000000;20,000000
25,932435;20,000000;20,000000
25,951963;20,000000;20,000000
25,971490;20,000000;20,000000
25,991017;20,000000;20,000000
26,010545;20,000000;20,000000
26,030072;20,000000;20,000000
26,049600;20,000000;20,000000
26,069127;20,000000;20,000000
26,088655;20,000000;20,000000
26,108182;20,000000;20,000000
26,127709;20,000000;20,000000
26,147237;20,000000;20,000000
26,166764;20,000000;20,000000
26,186292;20,000000;20,000000
26,205819;20,000000;20,000000
26,225347;20,000000;20,000000
26,244874;20,000000;20,000000
26,264401;20,000000;20,000000
26,283929;20,000000;20,000000
26,303456;20,000000;20,000000
26,322984;20,000000;20,000000
26,342511;20,000000;20,000000
26,362039;20,000000;20,000000
26,381566;20,000000;20,000000
26,401094;20,000000;20,000000
26,420621;20,000000;20,000000
26,440148;20,000000;20,000000
26,459676;20,000000;20,000000
26,479203;20,000000;20,000000
26,498731;20,000000;20,000000
26,518258;20,000000;20,000000
26,537786;20,000000;20,000000
26,557313;20,000000;20,000000
26,576840;20,000000;20,000000
26,596368;20,000000;20,000000
26,615895;20,000000;20,000000
26,635423;20,000000;20,000000
26,654950;20,000000;20,000000
26,674478;20,000000;20,000000
26,694005;20,000000;20,000000
26,713533;20,000000;20,000000
26,733060;20,000000;20,000000
26,752587;20,000000;20,000000
26,772115;20,000000;20,000000
26,791642;20,000000;20,000000
26,811170;20,000000;20,000000
26,830697;20,000000;20,000000
26,850225;20,000000;20,000000
26,869752;20,000000;20,000000
26,889279;20,000000;20,000000
26,908807;20,000000;20,000000
26,928334;20,000000;20,000000
26,947862;20,000000;20,000000
26,967389;20,000000;20,000000
26,986917;20,000000;20,000000
27,006444;20,000000;20,000000
27,025971;20,000000;20,000000
27,045499;20,000000;20,000000
27,065026;20,000000;20,000000
27,084554;20,000000;20,000000
27,104081;20,000000;20,000000
27,123609;20,000000;20,000000
27,143136;20,000000;20,000000
27,162664;20,000000;20,000000
27,182191;20,000000;20,000000
27,201718;20,000000;20,000000
27,221246;20,000000;20,000000
27,240773;20,000000;20,000000
27,260301;20,000000;20,000000
27,279828;20,000000;20,000000
27,299356;20,000000;20,000000
27,318883;20,000000;20,000000
27,338410;20,000000;20,000000
27,357938;20,000000;20,000000
27,377465;20,000000;20,000000
27,396993;20,000000;20,000000
27,416520;20,000000;20,000000
27,436048;20,000000;20,000000
27,455575;20,000000;20,000000
27,475103;20,000000;20,000000
27,494630;20,000000;20,000000
27,514157;20,000000;20,000000
27,533685;20,000000;20,000000
27,553212;20,000000;20,000000
27,572740;20,000000;20,000000
27,592267;20,000000;20,000000
27,611795;20,000000;20,000000
27,631322;20,000000;20,000000
27,650849;20,000000;20,000000
27,670377;20,000000;20,000000
27,689904;20,000000;20,000000
27,709432;20,000000;20,000000
27,728959;20,000000;20,000000
27,748487;20,000000;20,000000
27,768014;20,000000;20,000000
27,787541;20,000000;20,000000
27,807069;20,000000;20,000000
27,826596;20,000000;20,000000
27,846124;20,000000;20,000000
27,865651;20,000000;20,000000
27,885179;20,000000;20,000000
27,904706;20,000000;20,000000
27,924234;20,000000;20,000000
27,943761;20,000000;20,000000
27,963288;20,000000;20,000000
27,982816;20,000000;20,000000
28,002343;20,000000;20,000000
28,021871;20,000000;20,000000
28,041398;20,000000;20,000000
28,060926;20,000000;20,000000
28,080453;20,000000;20,000000
28,099980;20,000000;20,000000
28,119508;20,000000;20,000000
28,139035;20,000000;20,000000
28,158563;20,000000;20,000000
28,178090;20,000000;20,000000
28,197618;20,000000;20,000000
28,217145;20,000000;20,000000
28,236673;20,000000;20,000000
28,256200;20,000000;20,000000
28,275727;20,000000;20,000000
28,295255;20,000000;20,000000
28,314782;20,000000;20,000000
28,334310;20,000000;20,000000
28,353837;20,000000;20,000000
28,373365;20,000000;20,000000
28,392892;20,000000;20,000000
28,412419;20,000000;20,000000
28,431947;20,000000;20,000000
28,451474;20,000000;20,000000
28,471002;20,000000;20,000000
28,490529;20,000000;20,000000
28,510057;20,000000;20,000000
28,529584;20,000000;20,000000
28,549112;20,000000;20,000000
28,568639;20,000000;20,000000
28,588166;20,000000;20,000000
28,607694;20,000000;20,000000
28,627221;20,000000;20,000000
28,646749;20,000000;20,000000
28,666276;20,000000;20,000000
28,685804;20,000000;20,000000
28,705331;20,000000;20,000000
28,724858;20,000000;20,000000
28,744386;20,000000;20,000000
28,763913;20,000000;20,000000
28,783441;20,000000;20,000000
28,802968;20,000000;20,000000
28,822496;20,000000;20,000000
28,842023;20,000000;20,000000
28,861550;20,000000;20,000000
28,881078;20,000000;20,000000
28,900605;20,000000;20,000000
28,920133;20,000000;20,000000
28,939660;20,000000;20,000000
28,959188;20,000000;20,000000
28,978715;20,000000;20,000000
28,998243;20,000000;20,000000
29,017770;20,000000;20,000000
29,037297;20,000000;20,000000
29,056825;20,000000;20,000000
29,076352;20,000000;20,000000
29,095880;20,000000;20,000000
29,115407;20,000000;20,000000
29,134935;20,000000;20,000000
29,154462;20,000000;20,000000
29,173989;20,000000;20,000000
29,193517;20,000000;20,000000
29,213044;20,000000;20,000000
29,232572;20,000000;20,000000
29,252099;20,000000;20,000000
29,271627;20,000000;20,000000
29,291154;20,000000;20,000000
29,310682;20,000000;20,000000
29,330209;20,000000;20,000000
29,349736;20,000000;20,000000
29,369264;20,000000;20,000000
29,388791;20,000000;20,000000
29,408319;20,000000;20,000000
29,427846;20,000000;20,000000
29,447374;20,000000;20,000000
29,466901;20,000000;20,000000
29,486428;20,000000;20,000000
29,505956;20,000000;20,000000
29,525483;20,000000;20,000000
29,545011;20,000000;20,000000
29,564538;20,000000;20,000000
29,584066;20,000000;20,000000
29,603593;20,000000;20,000000
29,623120;20,000000;20,000000
29,642648;20,000000;20,000000
29,662175;20,000000;20,000000
29,681703;20,000000;20,000000
29,701230;20,000000;20,000000
29,720758;20,000000;20,000000
29,740285;20,000000;20,000000
29,759813;20,000000;20,000000
29,779340;20,000000;20,000000
29,798867;20,000000;20,000000
29,818395;20,000000;20,000000
29,837922;20,000000;20,000000
29,857450;20,000000;20,000000
29,876977;20,000000;20,000000
29,896505;20,000000;20,000000
29,916032;20,000000;20,000000
29,935559;20,000000;20,000000
29,955087;20,000000;20,000000
29,974614;20,000000;20,000000
29,994142;20,000000;20,000000
30,013669;20,000000;20,000000
30,033197;20,000000;20,000000
30,052724;20,000000;20,000000
30,072252;20,000000;20,000000
30,091779;20,000000;20,000000
30,111306;20,000000;20,000000
30,130834;20,000000;20,000000
30,150361;20,000000;20,000000
30,169889;20,000000;20,000000
30,189416;20,000000;20,000000
30,208944;20,000000;20,000000
30,228471;20,000000;20,000000
30,247998;20,000000;20,000000
30,267526;20,000000;20,000000
30,287053;20,000000;20,000000
30,306581;20,000000;20,000000
30,326108;20,000000;20,000000
30,345636;20,000000;20,000000
30,365163;20,000000;20,000000
30,384690;20,000000;20,000000
30,404218;20,000000;20,000000
30,423745;20,000000;20,000000
30,443273;20,000000;20,000000
30,462800;20,000000;20,000000
30,482328;20,000000;20,000000
30,501855;20,000000;20,000000
30,521383;20,000000;20,000000
30,540910;20,000000;20,000000
30,560437;20,000000;20,000000
30,579965;20,000000;20,000000
30,599492;20,000000;20,000000
30,619020;20,000000;20,000000
30,638547;20,000000;20,000000
30,658075;20,000000;20,000000
30,677602;20,000000;20,000000
30,697129;20,000000;20,000000
30,716657;20,000000;20,000000
30,736184;20,000000;20,000000
30,755712;20,000000;20,000000
30,775239;20,000000;20,000000
30,794767;20,000000;20,000000
30,814294;20,000000;20,000000
30,833822;20,000000;20,000000
30,853349;20,000000;20,000000
30,872876;20,000000;20,000000
30,892404;20,000000;20,000000
30,911931;20,000000;20,000000
30,931459;20,000000;20,000000
30,950986;20,000000;20,000000
30,970514;20,000000;20,000000
30,990041;20,000000;20,000000
31,009568;20,000000;20,000000
31,029096;20,000000;20,000000
31,048623;20,000000;20,000000
31,068151;20,000000;20,000000
31,087678;20,000000;20,000000
31,107206;20,000000;20,000000
31,126733;20,000000;20,000000
31,146260;20,000000;20,000000
31,165788;20,000000;20,000000
31,185315;20,000000;20,000000
31,204843;20,000000;20,000000
31,224370;20,000000;20,000000
31,243898;20,000000;20,000000
31,263425;20,000000;20,000000
31,282953;20,000000;20,000000
31,302480;20,000000;20,000000
31,322007;20,000000;20,000000
31,341535;20,000000;20,000000
31,361062;20,000000;20,000000
31,380590;20,000000;20,000000
31,400117;20,000000;20,000000
31,419645;20,000000;20,000000
31,439172;20,000000;20,000000
31,458699;20,000000;20,000000
31,478227;20,000000;20,000000
31,497754;20,000000;20,000000
31,517282;20,000000;20,000000
31,536809;20,000000;20,000000
31,556337;20,000000;20,000000
31,575864;20,000000;20,000000
31,595392;20,000000;20,000000
31,614919;20,000000;20,000000
31,634446;20,000000;20,000000
31,653974;20,000000;20,000000
31,673501;20,000000;20,000000
31,693029;20,000000;20,000000
31,712556;20,000000;20,000000
31,732084;20,000000;20,000000
31,751611;20,000000;20,000000
31,771138;20,000000;20,000000
31,790666;20,000000;20,000000
31,810193;20,000000;20,000000
31,829721;20,000000;20,000000
31,849248;20,000000;20,000000
31,868776;20,000000;20,000000
31,888303;20,000000;20,000000
31,907831;20,000000;20,000000
31,927358;20,000000;20,000000
31,946885;20,000000;20,000000
31,966413;20,000000;20,000000
31,985940;20,000000;20,000000
32,005468;20,000000;20,000000
32,024995;20,000000;20,000000
32,044523;20,000000;20,000000
32,064050;20,000000;20,000000
32,083577;20,000000;20,000000
32,103105;20,000000;20,000000
32,122632;20,000000;20,000000
32,142160;20,000000;20,000000
32,161687;20,000000;20,000000
32,181215;20,000000;20,000000
32,200742;20,000000;20,000000
32,220269;20,000000;20,000000
32,239797;20,000000;20,000000
32,259324;20,000000;20,000000
32,278852;20,000000;20,000000
32,298379;20,000000;20,000000
32,317907;20,000000;20,000000
32,337434;20,000000;20,000000
32,356962;20,000000;20,000000
32,376489;20,000000;20,000000
32,396016;20,000000;20,000000
32,415544;20,000000;20,000000
32,435071;20,000000;20,000000
32,454599;20,000000;20,000000
32,474126;20,000000;20,000000
32,493654;20,000000;20,000000
32,513181;20,000000;20,000000
32,532708;20,000000;20,000000
32,552236;20,000000;20,000000
32,571763;20,000000;20,000000
32,591291;20,000000;20,000000
32,610818;20,000000;20,000000
32,630346;20,000000;20,000000
32,649873;20,000000;20,000000
32,669401;20,000000;20,000000
32,688928;20,000000;20,000000
32,708455;20,000000;20,000000
32,727983;20,000000;20,000000
32,747510;20,000000;20,000000
32,767038;20,000000;20,000000
32,786565;20,000000;20,000000
32,806093;20,000000;20,000000
32,825620;20,000000;20,000000
32,845147;20,000000;20,000000
32,864675;20,000000;20,000000
32,884202;20,000000;20,000000
32,903730;20,000000;20,000000
32,923257;20,000000;20,000000
32,942785;20,000000;20,000000
32,962312;20,000000;20,000000
32,981839;20,000000;20,000000
33,001367;20,000000;20,000000
33,020894;20,000000;20,000000
33,040422;20,000000;20,000000
33,059949;20,000000;20,000000
33,079477;20,000000;20,000000
33,099004;20,000000;20,000000
33,118532;20,000000;20,000000
33,138059;20,000000;20,000000
33,157586;20,000000;20,000000
33,177114;20,000000;20,000000
33,196641;20,000000;20,000000
33,216169;20,000000;20,000000
33,235696;20,000000;20,000000
33,255224;20,000000;20,000000
33,274751;20,000000;20,000000
33,294278;20,000000;20,000000
33,313806;20,000000;20,000000
33,333333;20,000000;20,000000
33,352861;20,000000;20,000000
33,372388;20,000000;20,000000
33,391916;20,000000;20,000000
33,411443;20,000000;20,000000
33,430971;20,000000;20,000000
33,450498;20,000000;20,000000
33,470025;20,000000;20,000000
33,489553;20,000000;20,000000
33,509080;20,000000;20,000000
33,528608;20,000000;20,000000
33,548135;20,000000;20,000000
33,567663;20,000000;20,000000
33,587190;20,000000;20,000000
33,606717;20,000000;20,000000
33,626245;20,000000;20,000000
33,645772;20,000000;20,000000
33,665300;20,000000;20,000000
33,684827;20,000000;20,000000
33,704355;20,000000;20,000000
33,723882;20,000000;20,000000
33,743409;20,000000;20,000000
33,762937;20,000000;20,000000
33,782464;20,000000;20,000000
33,801992;20,000000;20,000000
33,821519;20,000000;20,000000
33,841047;20,000000;20,000000
33,860574;20,000000;20,000000
33,880102;20,000000;20,000000
33,899629;20,000000;20,000000
33,919156;20,000000;20,000000
33,938684;20,000000;20,000000
33,958211;20,000000;20,000000
33,977739;20,000000;20,000000
33,997266;20,000000;20,000000
34,016794;20,000000;20,000000
34,036321;20,000000;20,000000
34,055848;20,000000;20,000000
34,075376;20,000000;20,000000
34,094903;20,000000;20,000000
34,114431;20,000000;20,000000
34,133958;20,000000;20,000000
34,153486;20,000000;20,000000
34,173013;20,000000;20,000000
34,192541;20,000000;20,000000
34,212068;20,000000;20,000000
34,231595;20,000000;20,000000
34,251123;20,000000;20,000000
34,270650;20,000000;20,000000
34,290178;20,000000;20,000000
34,309705;20,000000;20,000000
34,329233;20,000000;20,000000
34,348760;20,000000;20,000000
34,368287;20,000000;20,000000
34,387815;20,000000;20,000000
34,407342;20,000000;20,000000
34,426870;20,000000;20,000000
34,446397;20,000000;20,000000
34,465925;20,000000;20,000000
34,485452;20,000000;20,000000
34,504979;20,000000;20,000000
34,524507;20,000000;20,000000
34,544034;20,000000;20,000000
34,563562;20,000000;20,000000
34,583089;20,000000;20,000000
34,602617;20,000000;20,000000
34,622144;20,000000;20,000000
34,641672;20,000000;20,000000
34,661199;20,000000;20,000000
34,680726;20,000000;20,000000
34,700254;20,000000;20,000000
34,719781;20,000000;20,000000
34,739309;20,000000;20,000000
34,758836;20,000000;20,000000
34,778364;20,000000;20,000000
34,797891;20,000000;20,000000
34,817418;20,000000;20,000000
34,836946;20,000000;20,000000
34,856473;20,000000;20,000000
34,876001;20,000000;20,000000
34,895528;20,000000;20,000000
34,915056;20,000000;20,000000
34,934583;20,000000;20,000000
34,954111;20,000000;20,000000
34,973638;20,000000;20,000000
34,993165;20,000000;20,000000
35,012693;20,000000;20,000000
35,032220;20,000000;20,000000
35,051748;20,000000;20,000000
35,071275;20,000000;20,000000
35,090803;20,000000;20,000000
35,110330;20,000000;20,000000
35,129857;20,000000;20,000000
35,149385;20,000000;20,000000
35,168912;20,000000;20,000000
35,188440;20,000000;20,000000
35,207967;20,000000;20,000000
35,227495;20,000000;20,000000
35,247022;20,000000;20,000000
35,266550;20,000000;20,000000
35,286077;20,000000;20,000000
35,305604;20,000000;20,000000
35,325132;20,000000;20,000000
35,344659;20,000000;20,000000
35,364187;20,000000;20,000000
35,383714;20,000000;20,000000
35,403242;20,000000;20,000000
35,422769;20,000000;20,000000
35,442296;20,000000;20,000000
35,461824;20,000000;20,000000
35,481351;20,000000;20,000000
35,500879;20,000000;20,000000
35,520406;20,000000;20,000000
35,539934;20,000000;20,000000
35,559461;20,000000;20,000000
35,578988;20,000000;20,000000
35,598516;20,000000;20,000000
35,618043;20,000000;20,000000
35,637571;20,000000;20,000000
35,657098;20,000000;20,000000
35,676626;20,000000;20,000000
35,696153;20,000000;20,000000
35,715681;20,000000;20,000000
35,735208;20,000000;20,000000
35,754735;20,000000;20,000000
35,774263;20,000000;20,000000
35,793790;20,000000;20,000000
35,813318;20,000000;20,000000
35,832845;20,000000;20,000000
35,852373;20,000000;20,000000
35,871900;20,000000;20,000000
35,891427;20,000000;20,000000
35,910955;20,000000;20,000000
35,930482;20,000000;20,000000
35,950010;20,000000;20,000000
35,969537;20,000000;20,000000
35,989065;20,000000;20,000000
36,008592;20,000000;20,000000
36,028120;20,000000;20,000000
36,047647;20,000000;20,000000
36,067174;20,000000;20,000000
36,086702;20,000000;20,000000
36,106229;20,000000;20,000000
36,125757;20,000000;20,000000
36,145284;20,000000;20,000000
36,164812;20,000000;20,000000
36,184339;20,000000;20,000000
36,203866;20,000000;20,000000
36,223394;20,000000;20,000000
36,242921;20,000000;20,000000
36,262449;20,000000;20,000000
36,281976;20,000000;20,000000
36,301504;20,000000;20,000000
36,321031;20,000000;20,000000
36,340558;20,000000;20,000000
36,360086;20,000000;20,000000
