X;Explicit;Implicit
0,908293;21,912341;21,926148
0,909268;21,943944;21,957925
0,910244;21,975953;21,990110
0,911220;22,008371;22,022704
0,912195;22,041200;22,055712
0,913171;22,074444;22,089135
0,914146;22,108106;22,122978
0,915122;22,142189;22,157244
0,916098;22,176695;22,191934
0,917073;22,211629;22,227052
0,918049;22,246993;22,262602
0,919024;22,282789;22,298585
0,920000;22,319021;22,335006
0,920976;22,355692;22,371867
0,921951;22,392805;22,409170
0,922927;22,430362;22,446919
0,923902;22,468366;22,485117
0,924878;22,506821;22,523766
0,925854;22,545729;22,562870
0,926829;22,585092;22,602430
0,927805;22,624915;22,642450
0,928780;22,665198;22,682933
0,929756;22,705946;22,723881
0,930732;22,747161;22,765297
0,931707;22,788845;22,807184
0,932683;22,831002;22,849544
0,933659;22,873633;22,892380
0,934634;22,916742;22,935695
0,935610;22,960331;22,979491
0,936585;23,004403;23,023770
0,937561;23,048959;23,068536
0,938537;23,094004;23,113791
0,939512;23,139539;23,159536
0,940488;23,185566;23,205776
0,941463;23,232088;23,252511
0,942439;23,279108;23,299745
0,943415;23,326628;23,347479
0,944390;23,374649;23,395717
0,945366;23,423176;23,444460
0,946341;23,472208;23,493710
0,947317;23,521750;23,543470
0,948293;23,571803;23,593743
0,949268;23,622368;23,644529
0,950244;23,673450;23,695831
0,951220;23,725048;23,747652
0,952195;23,777166;23,799993
0,953171;23,829806;23,852856
0,954146;23,882969;23,906244
0,955122;23,936657;23,960157
0,956098;23,990873;24,014599
0,957073;24,045618;24,069571
0,958049;24,100894;24,125074
0,959024;24,156702;24,181110
0,960000;24,213045;24,237682
0,960976;24,269924;24,294791
0,961951;24,327341;24,352438
0,962927;24,385298;24,410625
0,963902;24,443795;24,469354
0,964878;24,502835;24,528626
0,965854;24,562419;24,588443
0,966829;24,622549;24,648805
0,967805;24,683225;24,709715
0,968780;24,744450;24,771174
0,969756;24,806224;24,833183
0,970732;24,868549;24,895743
0,971707;24,931426;24,958856
0,972683;24,994856;25,022522
0,973659;25,058841;25,086743
0,974634;25,123381;25,151520
0,975610;25,188478;25,216853
0,976585;25,254132;25,282745
0,977561;25,320344;25,349195
0,978537;25,387116;25,416205
0,979512;25,454448;25,483775
0,980488;25,522340;25,551907
0,981463;25,590795;25,620600
0,982439;25,659812;25,689856
0,983415;25,729392;25,759675
0,984390;25,799536;25,830059
0,985366;25,870244;25,901006
0,986341;25,941517;25,972519
0,987317;26,013355;26,044597
0,988293;26,085758;26,117240
0,989268;26,158728;26,190450
0,990244;26,232264;26,264226
0,991220;26,306366;26,338568
0,992195;26,381036;26,413478
0,993171;26,456272;26,488954
0,994146;26,532075;26,564997
0,995122;26,608446;26,641608
0,996098;26,685383;26,718785
0,997073;26,762888;26,796530
0,998049;26,840960;26,874841
0,999024;26,919598;26,953719
1,000000;26,999032;27,033164
